Model:	LI-7820
SN:	TG20-01377
Software Version:	2.3.8
Timestamp:	2025-10-16 08:50:41
Timezone:	Etc/UTC
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1760624046	385563850	194072	0	"ANDA1-WR3_1"	2025-10-16	14:14:06	465.91745	3.3823383	39.6511	55.001	27.9805	39.7714	0.000544521	37.655	54.5005	16.8	0.0446561	24.2124	131
DATA	1760624047	385563850	194082	0	"ANDA1-WR3_1"	2025-10-16	14:14:07	422.20737	2.8204739	39.6508	55.001	27.98	39.7714	0.000542072	37.6594	54.5005	45.3	0.0446561	24.2122	 77
DATA	1760624048	385563850	194092	0	"ANDA1-WR3_1"	2025-10-16	14:14:08	384.72253	2.5034781	39.6511	55.001	27.9814	39.7714	0.00054265	37.6624	54.5005	-2.8	0.0446561	24.2126	124
DATA	1760624049	385451078	194102	0	"ANDA1-WR3_1"	2025-10-16	14:14:09	353.2439	2.356813	39.6511	55.001	27.9813	39.7714	0.000541311	37.6651	54.5005	28	0.0446561	24.2122	214
DATA	1760624050	385451078	194112	0	"ANDA1-WR3_1"	2025-10-16	14:14:10	326.56128	2.122952	39.6508	55.001	27.9823	39.7714	0.000539841	37.6662	54.5005	0.6	0.0446561	24.2121	 55
DATA	1760624051	385451078	194122	0	"ANDA1-WR3_1"	2025-10-16	14:14:11	304.26495	1.8733985	39.6504	55.001	27.981	39.7714	0.000541202	37.6708	54.5005	19.6	0.0446561	24.2119	121
DATA	1760624052	385338068	194132	0	"ANDA1-WR3_1"	2025-10-16	14:14:12	285.00406	1.898193	39.6501	55.001	27.9826	39.7714	0.000539969	37.6685	54.5005	7.4	0.0446561	24.2118	 95
DATA	1760624053	385338068	194142	0	"ANDA1-WR3_1"	2025-10-16	14:14:13	268.63351	1.7660795	39.6503	55.001	27.9819	39.7714	0.0005408	37.6702	54.5005	16.5	0.0446561	24.2119	 81
DATA	1760624054	385338068	194152	0	"ANDA1-WR3_1"	2025-10-16	14:14:14	254.1241	1.796145	39.6504	55.001	27.9826	39.7714	0.000539415	37.6709	54.5005	-21.1	0.0446561	24.2119	114
DATA	1760624055	385226964	194162	0	"ANDA1-WR3_1"	2025-10-16	14:14:15	242.54195	1.6951473	39.6506	55.001	27.9838	39.7714	0.000538584	37.6721	54.5005	11.8	0.0446561	24.2122	190
DATA	1760624056	385226964	194172	0	"ANDA1-WR3_1"	2025-10-16	14:14:16	231.97766	1.6793941	39.6516	55.001	27.9823	39.7714	0.000540352	37.6716	54.5005	22.9	0.0446561	24.2126	198
DATA	1760624057	385226964	194182	0	"ANDA1-WR3_1"	2025-10-16	14:14:17	222.97121	1.7130454	39.6506	55.001	27.9833	39.7714	0.000539208	37.6715	54.5005	-8.2	0.0446561	24.2124	170
DATA	1760624058	385114908	194192	0	"ANDA1-WR3_1"	2025-10-16	14:14:18	215.1658	1.6505297	39.6511	55.001	27.9808	39.7714	0.000539623	37.6747	54.5005	-19.9	0.0446561	24.2119	196
DATA	1760624059	385114908	194202	0	"ANDA1-WR3_1"	2025-10-16	14:14:19	208.10449	1.605119	39.6506	55.001	27.981	39.7714	0.000539802	37.6765	54.5005	22.2	0.0446561	24.2119	 68
DATA	1760624060	385114908	194212	0	"ANDA1-WR3_1"	2025-10-16	14:14:20	202.34238	1.6518122	39.6508	55.001	27.9813	39.7714	0.000540044	37.6749	54.5005	-33.6	0.0446561	24.2118	195
DATA	1760624061	385002136	194222	0	"ANDA1-WR3_1"	2025-10-16	14:14:21	196.63654	1.6250037	39.6509	55.001	27.9818	39.7714	0.000539694	37.6749	54.5005	-0.7	0.0446561	24.2119	174
DATA	1760624062	385002136	194232	0	"ANDA1-WR3_1"	2025-10-16	14:14:22	192.25246	1.6510895	39.6508	55.001	27.9816	39.7714	0.00053854	37.6752	54.5005	11	0.0446561	24.2121	  8
DATA	1760624063	385002136	194242	0	"ANDA1-WR3_1"	2025-10-16	14:14:23	187.90285	1.5623128	39.6508	55.001	27.9824	39.7714	0.000538479	37.674	54.5005	-5.1	0.0446561	24.2124	118
DATA	1760624064	384885072	194252	0	"ANDA1-WR3_1"	2025-10-16	14:14:24	184.00597	1.6986032	39.6509	55.001	27.9839	39.7714	0.000539106	37.6729	54.5005	21.5	0.0446561	24.2122	192
DATA	1760624065	384885072	194262	0	"ANDA1-WR3_1"	2025-10-16	14:14:25	180.70132	1.9205486	39.6504	55.001	27.9841	39.7714	0.000539137	37.6709	54.5005	-61.1	0.0446561	24.2126	222
DATA	1760624066	384885072	194272	0	"ANDA1-WR3_1"	2025-10-16	14:14:26	177.19995	10.010531	39.6499	55.001	27.9829	39.7714	0.000537537	37.6359	54.5005	70.1	0.0446561	24.2126	204
DATA	1760624067	384772062	194282	0	"ANDA1-WR3_1"	2025-10-16	14:14:27	189.84184	27.691381	39.6511	55.001	27.9892	39.7714	0.000532484	37.5301	54.5005	61.7	0.0446561	24.2124	193
DATA	1760624068	384772062	194292	0	"ANDA1-WR3_1"	2025-10-16	14:14:28	341.33655	26.523058	39.6499	55.001	27.9925	39.7714	0.000534424	37.5032	54.5005	-35.9	0.0446561	24.2116	235
DATA	1760624069	384772062	194302	0	"ANDA1-WR3_1"	2025-10-16	14:14:29	570.14514	15.959216	39.6506	55.001	27.988	39.7714	0.000542214	37.5516	54.5005	-87.4	0.0446561	24.2121	175
DATA	1760624070	384659051	194312	0	"ANDA1-WR3_1"	2025-10-16	14:14:30	670.94458	9.3658857	39.6504	55.001	27.9824	39.7714	0.000548779	37.5996	54.5005	-76.5	0.0446561	24.2119	 19
DATA	1760624071	384659051	194322	0	"ANDA1-WR3_1"	2025-10-16	14:14:31	653.86108	6.4105248	39.6511	55.001	27.9803	39.7714	0.000549207	37.6251	54.5005	-44	0.0446561	24.2118	113
DATA	1760624072	384659051	194332	0	"ANDA1-WR3_1"	2025-10-16	14:14:32	596.63837	4.8660922	39.6503	55.001	27.979	39.7714	0.000548395	37.6402	54.5005	10.5	0.0446561	24.2129	145
DATA	1760624073	384548902	194342	0	"ANDA1-WR3_1"	2025-10-16	14:14:33	536.19281	3.9353421	39.6506	55.001	27.9791	39.7714	0.000546559	37.6501	54.5005	-24.9	0.0446561	24.2126	234
DATA	1760624074	384548902	194352	0	"ANDA1-WR3_1"	2025-10-16	14:14:34	481.80313	3.2712591	39.6504	55.001	27.9781	39.7714	0.000545133	37.6559	54.5005	34.7	0.0446561	24.2126	181
DATA	1760624075	384548902	194362	0	"ANDA1-WR3_1"	2025-10-16	14:14:35	435.22281	2.7950132	39.6508	55.001	27.981	39.7714	0.000542064	37.6558	54.5005	-44.1	0.0446561	24.2119	172
DATA	1760624076	384433984	194372	0	"ANDA1-WR3_1"	2025-10-16	14:14:36	396.34372	2.6213179	39.6509	55.001	27.9775	39.7714	0.000542128	37.6636	54.5005	2.4	0.0446561	24.2119	151
DATA	1760624077	384433984	194382	0	"ANDA1-WR3_1"	2025-10-16	14:14:37	363.51202	2.3254254	39.6509	55.001	27.978	39.7714	0.000542212	37.6663	54.5005	36.3	0.0446561	24.2116	128
DATA	1760624078	384433984	194392	0	"ANDA1-WR3_1"	2025-10-16	14:14:38	335.95654	2.1029942	39.6506	55.001	27.9805	39.7714	0.000541062	37.6648	54.5005	-10.5	0.0446561	24.2122	235
DATA	1760624079	384322166	194402	0	"ANDA1-WR3_1"	2025-10-16	14:14:39	312.51123	1.9888371	39.6504	55.001	27.9808	39.7714	0.000540744	37.667	54.5005	-26.4	0.0446561	24.2121	171
DATA	1760624080	384322166	194412	0	"ANDA1-WR3_1"	2025-10-16	14:14:40	292.82886	1.8940228	39.6504	55.001	27.9805	39.7714	0.000539738	37.668	54.5005	-4.7	0.0446561	24.2121	132
DATA	1760624081	384322166	194422	0	"ANDA1-WR3_1"	2025-10-16	14:14:41	275.85739	1.8474202	39.6508	55.001	27.9788	39.7714	0.000540324	37.67	54.5005	5.8	0.0446561	24.2126	 34
DATA	1760624082	384211063	194432	0	"ANDA1-WR3_1"	2025-10-16	14:14:42	261.36215	1.7222311	39.6504	55.001	27.9788	39.7714	0.000539852	37.6719	54.5005	30.6	0.0446561	24.2129	164
DATA	1760624083	384211063	194442	0	"ANDA1-WR3_1"	2025-10-16	14:14:43	249.23051	1.7639488	39.6508	55.001	27.9811	39.7714	0.000539791	37.6713	54.5005	-46.4	0.0446561	24.2119	230
DATA	1760624084	384211063	194452	0	"ANDA1-WR3_1"	2025-10-16	14:14:44	238.42847	1.6826357	39.6503	55.001	27.9813	39.7714	0.000539274	37.6719	54.5005	4	0.0446561	24.2122	 33
DATA	1760624085	384093999	194462	0	"ANDA1-WR3_1"	2025-10-16	14:14:45	229.25597	1.650735	39.6508	55.001	27.9788	39.7714	0.000538803	37.6738	54.5005	4.6	0.0446561	24.2118	125
DATA	1760624086	384093999	194472	0	"ANDA1-WR3_1"	2025-10-16	14:14:46	220.88789	1.614575	39.6511	55.001	27.98	39.7714	0.000540151	37.6748	54.5005	15.5	0.0446561	24.2119	 56
DATA	1760624087	384093999	194482	0	"ANDA1-WR3_1"	2025-10-16	14:14:47	213.53246	1.6988388	39.6511	55.001	27.9811	39.7714	0.000538758	37.6743	54.5005	23.6	0.0446561	24.2116	221
DATA	1760624088	383981943	194492	0	"ANDA1-WR3_1"	2025-10-16	14:14:48	207.47	1.6132917	39.6506	55.001	27.9813	39.7714	0.000538655	37.6737	54.5005	-21.6	0.0446561	24.2126	 96
DATA	1760624089	383981943	194502	0	"ANDA1-WR3_1"	2025-10-16	14:14:49	202.09744	1.5385621	39.6506	55.001	27.9808	39.7714	0.000538783	37.6747	54.5005	8.2	0.0446561	24.2122	154
DATA	1760624090	383981943	194512	0	""	2025-10-16	14:14:50	196.7262	1.612054	39.6513	55.001	27.9808	39.7714	0.000538391	37.6747	54.5005	-28	0.0446561	24.2122	 62
DATA	1760624091	383877992	194522	0	""	2025-10-16	14:14:51	192.32451	1.6114612	39.6503	55.001	27.979	39.7714	0.00054054	37.6766	54.5005	23.6	0.0446561	24.2126	113
DATA	1760624092	383877992	194532	0	""	2025-10-16	14:14:52	188.2794	1.5881509	39.6506	55.001	27.9818	39.7714	0.000539298	37.6744	54.5005	1.6	0.0446561	24.2119	159
DATA	1760624093	383877992	194542	0	""	2025-10-16	14:14:53	184.97849	1.5355113	39.6509	55.001	27.9813	39.7714	0.000539621	37.6756	54.5005	-42.3	0.0446561	24.2116	 35
DATA	1760624094	383754014	194552	0	""	2025-10-16	14:14:54	181.62096	1.5989563	39.6506	55.001	27.9813	39.7714	0.000539195	37.6737	54.5005	-29.1	0.0446561	24.2121	 23
DATA	1760624095	383754014	194562	0	""	2025-10-16	14:14:55	178.40108	1.5606954	39.6509	55.001	27.9791	39.7714	0.000539071	37.6772	54.5005	32.1	0.0446561	24.2122	218
DATA	1760624096	383754014	194572	0	""	2025-10-16	14:14:56	175.90987	1.6262065	39.6506	55.001	27.9788	39.7714	0.000538851	37.6764	54.5005	20.3	0.0446561	24.2121	237
DATA	1760624097	383643150	194582	0	""	2025-10-16	14:14:57	173.4539	1.4752059	39.6511	55.001	27.9803	39.7714	0.000539616	37.6763	54.5005	11.2	0.0446561	24.2122	164
DATA	1760624098	383643150	194592	0	""	2025-10-16	14:14:58	171.3269	1.5396821	39.6504	55.001	27.9805	39.7714	0.000539147	37.675	54.5005	11.6	0.0446561	24.2121	120
DATA	1760624099	383643150	194602	0	""	2025-10-16	14:14:59	169.31618	1.5942945	39.6506	55.001	27.9795	39.7714	0.000539281	37.6762	54.5005	-19.3	0.0446561	24.2129	 34
DATA	1760624100	383536100	194612	0	""	2025-10-16	14:15:00	167.55206	1.5214933	39.6504	55.001	27.9793	39.7714	0.000540114	37.6788	54.5005	55.5	0.0446561	24.2119	190
DATA	1760624101	383536100	194622	0	""	2025-10-16	14:15:01	165.79437	1.5623726	39.6509	55.001	27.9808	39.7714	0.000539279	37.6738	54.5005	-3.4	0.0446561	24.2121	206
DATA	1760624102	383536100	194632	0	""	2025-10-16	14:15:02	163.87859	1.5771755	39.6506	55.001	27.9805	39.7714	0.000539027	37.6758	54.5005	6.6	0.0446561	24.2116	171
DATA	1760624103	383424043	194642	0	"ANDA1-AIR_1"	2025-10-16	14:15:03	162.47177	1.4390243	39.6503	55.001	27.98	39.7714	0.000540485	37.6776	54.5005	31.7	0.0446561	24.2119	 64
DATA	1760624104	383424043	194652	0	"ANDA1-AIR_1"	2025-10-16	14:15:04	160.96809	1.553876	39.6508	55.001	27.9805	39.7714	0.000539481	37.6766	54.5005	-4.3	0.0446561	24.2119	134
DATA	1760624105	383424043	194662	0	"ANDA1-AIR_1"	2025-10-16	14:15:05	159.97687	1.5213703	39.6506	55.001	27.9834	39.7714	0.000538178	37.672	54.5005	-23.5	0.0446561	24.2126	178
DATA	1760624106	383311033	194672	0	"ANDA1-AIR_1"	2025-10-16	14:15:06	158.66705	1.4973413	39.6499	55.001	27.9819	39.7714	0.000538531	37.6738	54.5005	-27.3	0.0446561	24.2122	233
DATA	1760624107	383311033	194682	0	"ANDA1-AIR_1"	2025-10-16	14:15:07	157.72728	1.5490012	39.6511	55.001	27.9806	39.7714	0.000538759	37.6758	54.5005	-8.6	0.0446561	24.2122	176
DATA	1760624108	383311033	194692	0	"ANDA1-AIR_1"	2025-10-16	14:15:08	156.69881	1.527012	39.6504	55.001	27.9785	39.7714	0.000537964	37.6771	54.5005	10.6	0.0446561	24.2127	133
DATA	1760624109	383196115	194702	0	"ANDA1-AIR_1"	2025-10-16	14:15:09	155.7803	1.6003278	39.6513	55.001	27.9786	39.7714	0.000539975	37.6771	54.5005	0.2	0.0446561	24.2121	 79
DATA	1760624110	383196115	194712	0	"ANDA1-AIR_1"	2025-10-16	14:15:10	154.85281	1.5164411	39.6514	55.001	27.9795	39.7714	0.000539108	37.675	54.5005	21.1	0.0446561	24.2119	108
DATA	1760624111	383196115	194722	0	"ANDA1-AIR_1"	2025-10-16	14:15:11	153.94568	1.5582578	39.6508	55.001	27.9801	39.7714	0.000539341	37.6763	54.5005	-12.9	0.0446561	24.2116	228
DATA	1760624112	383079051	194732	0	"ANDA1-AIR_1"	2025-10-16	14:15:12	153.11967	1.5114455	39.6509	55.001	27.9795	39.7714	0.000539589	37.6764	54.5005	23.1	0.0446561	24.2122	181
DATA	1760624113	383079051	194742	0	"ANDA1-AIR_1"	2025-10-16	14:15:13	152.457	1.4453567	39.6508	55.001	27.9793	39.7714	0.000539619	37.6773	54.5005	41.1	0.0446561	24.2116	 82
DATA	1760624114	383079051	194752	0	"ANDA1-AIR_1"	2025-10-16	14:15:14	151.62029	1.5477902	39.6511	55.001	27.9798	39.7714	0.000538692	37.6769	54.5005	7.9	0.0446561	24.2122	146
DATA	1760624115	382969856	194762	0	"ANDA1-AIR_1"	2025-10-16	14:15:15	151.01205	1.4878721	39.6511	55.001	27.9805	39.7714	0.000539021	37.6754	54.5005	11.9	0.0446561	24.2127	179
DATA	1760624116	382969856	194772	0	"ANDA1-AIR_1"	2025-10-16	14:15:16	150.06404	1.5516099	39.6509	55.001	27.9783	39.7714	0.000539448	37.6771	54.5005	-0.7	0.0446561	24.2126	201
DATA	1760624117	382969856	194782	0	"ANDA1-AIR_1"	2025-10-16	14:15:17	149.57831	1.4960263	39.6511	55.001	27.9791	39.7714	0.000539058	37.6788	54.5005	37.1	0.0446561	24.2122	217
DATA	1760624118	382852077	194792	0	"ANDA1-AIR_1"	2025-10-16	14:15:18	149.08694	1.527367	39.6508	55.001	27.9798	39.7714	0.000539126	37.6763	54.5005	-16.9	0.0446561	24.2119	219
DATA	1760624119	382852077	194802	0	"ANDA1-AIR_1"	2025-10-16	14:15:19	148.61742	1.4856741	39.6511	55.001	27.9788	39.7714	0.000539352	37.6784	54.5005	17.3	0.0446561	24.2113	199
DATA	1760624120	382852077	194812	0	"ANDA1-AIR_1"	2025-10-16	14:15:20	147.74019	1.6381513	39.6506	55.001	27.9773	39.7714	0.000539737	37.6799	54.5005	15.3	0.0446561	24.2115	187
DATA	1760624121	382735967	194822	0	"ANDA1-AIR_1"	2025-10-16	14:15:21	147.29564	1.5748221	39.6504	55.001	27.9781	39.7714	0.000539685	37.6788	54.5005	3.2	0.0446561	24.2113	148
DATA	1760624122	382735967	194832	0	"ANDA1-AIR_1"	2025-10-16	14:15:22	146.77589	1.6495477	39.6516	55.001	27.9768	39.7714	0.000540314	37.6787	54.5005	58.1	0.0446561	24.2122	218
DATA	1760624123	382735967	194842	0	"ANDA1-AIR_1"	2025-10-16	14:15:23	146.6794	1.5727164	39.6504	55.001	27.9808	39.7714	0.000538919	37.6755	54.5005	-15.7	0.0446561	24.2126	206
DATA	1760624124	382632970	194852	0	"ANDA1-AIR_1"	2025-10-16	14:15:24	146.186	1.6401913	39.6509	55.001	27.9801	39.7714	0.000539029	37.6781	54.5005	6.8	0.0446561	24.2119	 32
DATA	1760624125	382632970	194862	0	"ANDA1-AIR_1"	2025-10-16	14:15:25	145.32272	1.5523804	39.6518	55.001	27.978	39.7714	0.000538252	37.678	54.5005	-3.2	0.0446561	24.2122	 70
DATA	1760624126	382632970	194872	0	"ANDA1-AIR_1"	2025-10-16	14:15:26	144.99413	1.5243937	39.6516	55.001	27.9783	39.7714	0.000539084	37.6786	54.5005	14.9	0.0446561	24.2119	213
DATA	1760624127	382509946	194882	0	"ANDA1-AIR_1"	2025-10-16	14:15:27	144.84821	1.5230949	39.6511	55.001	27.9788	39.7714	0.000539612	37.6768	54.5005	-15.5	0.0446561	24.2119	  1
DATA	1760624128	382509946	194892	0	"ANDA1-AIR_1"	2025-10-16	14:15:28	144.25677	1.5424374	39.6509	55.001	27.9796	39.7714	0.00053887	37.676	54.5005	-12.4	0.0446561	24.2118	163
DATA	1760624129	382509946	194902	0	"ANDA1-AIR_1"	2025-10-16	14:15:29	143.9328	1.5427938	39.6504	55.001	27.9806	39.7714	0.000538593	37.6747	54.5005	-3.8	0.0446561	24.2122	153
DATA	1760624130	382400989	194912	0	"ANDA1-AIR_1"	2025-10-16	14:15:30	143.78349	1.6163892	39.6509	55.001	27.9801	39.7714	0.00053975	37.6768	54.5005	-42.2	0.0446561	24.2119	191
DATA	1760624131	382400989	194922	0	"ANDA1-AIR_1"	2025-10-16	14:15:31	143.26579	1.6162809	39.6506	55.001	27.979	39.7714	0.000538905	37.6755	54.5005	-1.3	0.0446561	24.2119	138
DATA	1760624132	382400989	194932	0	"ANDA1-AIR_1"	2025-10-16	14:15:32	142.99364	1.4995961	39.6511	55.001	27.9776	39.7714	0.000539676	37.6781	54.5005	20.5	0.0446561	24.2122	206
DATA	1760624133	382284164	194942	0	"ANDA1-AIR_1"	2025-10-16	14:15:33	142.07227	1.6381675	39.6514	55.001	27.9778	39.7714	0.000538979	37.677	54.5005	-0.3	0.0446561	24.2122	137
DATA	1760624134	382284164	194952	0	"ANDA1-AIR_1"	2025-10-16	14:15:34	142.19295	1.5601676	39.6506	55.001	27.9783	39.7714	0.000538897	37.6795	54.5005	-4.2	0.0446561	24.2122	197
DATA	1760624135	382284164	194962	0	"ANDA1-AIR_1"	2025-10-16	14:15:35	141.91751	1.464416	39.6511	55.001	27.9783	39.7714	0.000538505	37.6782	54.5005	5.2	0.0446561	24.2122	 76
DATA	1760624136	382179021	194972	0	"ANDA1-AIR_1"	2025-10-16	14:15:36	141.45955	1.709159	39.6508	55.001	27.9781	39.7714	0.000539142	37.6741	54.5005	-25.3	0.0446561	24.2118	183
DATA	1760624137	382179021	194982	0	"ANDA1-AIR_1"	2025-10-16	14:15:37	141.1678	9.1805201	39.6504	55.001	27.9785	39.7714	0.000538075	37.6225	54.5005	4	0.0446561	24.2116	236
DATA	1760624138	382179021	194992	0	"ANDA1-AIR_1"	2025-10-16	14:15:38	140.58379	21.330242	39.6504	55.001	27.9772	39.7714	0.000538777	37.5141	54.5005	16.8	0.0446561	24.2115	184
DATA	1760624139	382061958	195002	0	"ANDA1-AIR_1"	2025-10-16	14:15:39	148.47208	18.895864	39.6508	55.001	27.9775	39.7714	0.000539278	37.5057	54.5005	44.2	0.0446561	24.2122	210
DATA	1760624140	382061958	195012	0	"ANDA1-AIR_1"	2025-10-16	14:15:40	184.62462	11.540268	39.6518	55.001	27.9788	39.7714	0.000539954	37.564	54.5005	-5.4	0.0446561	24.2126	128
DATA	1760624141	382061958	195022	0	"ANDA1-AIR_1"	2025-10-16	14:15:41	236.9659	7.3068819	39.6509	55.001	27.9781	39.7714	0.00054018	37.61	54.5005	-4.8	0.0446561	24.2122	232
DATA	1760624142	381952047	195032	0	"ANDA1-AIR_1"	2025-10-16	14:15:42	277.60168	5.2453489	39.6508	55.001	27.9788	39.7714	0.000538849	37.6295	54.5005	-36.9	0.0446561	24.2118	  6
DATA	1760624143	381952047	195042	0	"ANDA1-AIR_1"	2025-10-16	14:15:43	295.85571	4.0939569	39.6508	55.001	27.9773	39.7714	0.000541373	37.6444	54.5005	-13.6	0.0446561	24.2118	243
DATA	1760624144	381952047	195052	0	"ANDA1-AIR_1"	2025-10-16	14:15:44	296.60632	3.4187758	39.6501	55.001	27.9772	39.7714	0.000540777	37.6509	54.5005	-34.4	0.0446561	24.2119	239
DATA	1760624145	381835937	195062	0	"ANDA1-AIR_1"	2025-10-16	14:15:45	288.88226	3.0929585	39.6509	55.001	27.9757	39.7714	0.000540713	37.6566	54.5005	8.4	0.0446561	24.2119	170
DATA	1760624146	381835937	195072	0	"ANDA1-AIR_1"	2025-10-16	14:15:46	276.71155	2.6681533	39.6508	55.001	27.977	39.7714	0.000539636	37.6596	54.5005	-25.9	0.0446561	24.2119	214
DATA	1760624147	381835937	195082	0	"ANDA1-AIR_1"	2025-10-16	14:15:47	263.87238	2.3367684	39.6509	55.001	27.9785	39.7714	0.000539346	37.6636	54.5005	-14.4	0.0446561	24.2121	  5
DATA	1760624148	381719112	195092	0	"ANDA1-AIR_1"	2025-10-16	14:15:48	251.04984	2.2008848	39.6509	55.001	27.9785	39.7714	0.000538916	37.6641	54.5005	-4.9	0.0446561	24.2121	191
DATA	1760624149	381719112	195102	0	"ANDA1-AIR_1"	2025-10-16	14:15:49	239.41193	2.050106	39.6514	55.001	27.978	39.7714	0.000539661	37.6641	54.5005	1.1	0.0446561	24.2126	  8
DATA	1760624150	381719112	195112	0	"ANDA1-AIR_1"	2025-10-16	14:15:50	228.49638	1.9652137	39.6511	55.001	27.977	39.7714	0.000540468	37.6696	54.5005	17.9	0.0446561	24.2122	133
DATA	1760624151	381607055	195122	0	"ANDA1-AIR_1"	2025-10-16	14:15:51	218.86559	1.8397009	39.6516	55.001	27.9753	39.7714	0.000539521	37.6719	54.5005	9.4	0.0446561	24.2119	145
DATA	1760624152	381607055	195132	0	"ANDA1-AIR_1"	2025-10-16	14:15:52	210.36407	1.7501841	39.6503	55.001	27.9763	39.7714	0.000539353	37.6712	54.5005	40.7	0.0446561	24.2111	148
DATA	1760624153	381607055	195142	0	"ANDA1-AIR_1"	2025-10-16	14:15:53	203.08888	1.7512602	39.6508	55.001	27.979	39.7714	0.000539685	37.6699	54.5005	14.9	0.0446561	24.2119	152
DATA	1760624154	381495952	195152	0	"ANDA1-AIR_1"	2025-10-16	14:15:54	196.06509	1.7499193	39.6504	55.001	27.9772	39.7714	0.000539682	37.6732	54.5005	11.2	0.0446561	24.2116	200
DATA	1760624155	381495952	195162	0	"ANDA1-AIR_1"	2025-10-16	14:15:55	190.32108	1.7265372	39.6516	55.001	27.9768	39.7714	0.00053972	37.6726	54.5005	4.3	0.0446561	24.2119	 95
DATA	1760624156	381495952	195172	0	"ANDA1-AIR_1"	2025-10-16	14:15:56	185.05217	1.6563495	39.6513	55.001	27.9788	39.7714	0.00053961	37.6717	54.5005	25.9	0.0446561	24.2124	159
DATA	1760624157	381384134	195182	0	"ANDA1-AIR_1"	2025-10-16	14:15:57	180.46651	1.6692194	39.6514	55.001	27.9772	39.7714	0.000538562	37.6713	54.5005	-17.6	0.0446561	24.2119	242
DATA	1760624158	381384134	195192	0	"ANDA1-AIR_1"	2025-10-16	14:15:58	176.20445	1.5980985	39.6506	55.001	27.9798	39.7714	0.000539045	37.6705	54.5005	10.9	0.0446561	24.2122	202
DATA	1760624159	381384134	195202	0	"ANDA1-AIR_1"	2025-10-16	14:15:59	172.80194	1.6324372	39.6508	55.001	27.9781	39.7714	0.000539602	37.673	54.5005	-28.7	0.0446561	24.2121	176
DATA	1760624160	381270885	195212	0	"ANDA1-AIR_1"	2025-10-16	14:16:00	169.64702	1.5776752	39.6504	55.001	27.9753	39.7714	0.000540196	37.6766	54.5005	40	0.0446561	24.2118	 84
DATA	1760624161	381270885	195222	0	"ANDA1-AIR_1"	2025-10-16	14:16:01	166.78888	1.681168	39.6513	55.001	27.9776	39.7714	0.000539498	37.6738	54.5005	-14.6	0.0446561	24.2119	211
DATA	1760624162	381270885	195232	0	"ANDA1-AIR_1"	2025-10-16	14:16:02	164.18484	5.8841887	39.6511	55.001	27.9767	39.7714	0.000539576	37.6457	54.5005	-28.7	0.0446561	24.2113	  1
DATA	1760624163	381160974	195242	0	"ANDA1-AIR_1"	2025-10-16	14:16:03	161.24811	19.571707	39.6511	55.001	27.9755	39.7714	0.000539207	37.5332	54.5005	34.1	0.0446561	24.2121	157
DATA	1760624164	381160974	195252	0	"ANDA1-AIR_1"	2025-10-16	14:16:04	162.37282	21.513985	39.6509	55.001	27.9773	39.7714	0.000539437	37.4849	54.5005	-5.4	0.0446561	24.2124	189
DATA	1760624165	381160974	195262	0	"ANDA1-AIR_1"	2025-10-16	14:16:05	185.11469	13.862237	39.6508	55.001	27.9755	39.7714	0.000538698	37.5426	54.5005	-6.8	0.0446561	24.2121	195
DATA	1760624166	381042957	195272	0	"ANDA1-AIR_1"	2025-10-16	14:16:06	229.99556	8.2020597	39.6506	55.001	27.9745	39.7714	0.000540772	37.596	54.5005	55.5	0.0446561	24.2127	159
DATA	1760624167	381042957	195282	0	"ANDA1-AIR_1"	2025-10-16	14:16:07	270.5195	5.6197219	39.6503	55.001	27.9752	39.7714	0.000539295	37.6262	54.5005	-11.9	0.0446561	24.2126	190
DATA	1760624168	381042957	195292	0	"ANDA1-AIR_1"	2025-10-16	14:16:08	291.85031	4.4275146	39.6501	55.001	27.9739	39.7714	0.000540555	37.6433	54.5005	23	0.0446561	24.2122	 79
DATA	1760624169	380933046	195302	0	"ANDA1-AIR_1"	2025-10-16	14:16:09	295.52228	3.6922591	39.6513	55.001	27.9742	39.7714	0.000539986	37.6491	54.5005	15.2	0.0446561	24.2118	199
DATA	1760624170	380933046	195312	0	"ANDA1-AIR_1"	2025-10-16	14:16:10	288.93164	3.1233528	39.6503	55.001	27.9768	39.7714	0.000540236	37.6524	54.5005	-28	0.0446561	24.2118	117
DATA	1760624171	380933046	195322	0	"ANDA1-AIR_1"	2025-10-16	14:16:11	277.58572	2.641629	39.6508	55.001	27.9748	39.7714	0.000539619	37.6594	54.5005	25.3	0.0446561	24.2115	146
DATA	1760624172	380818843	195332	0	"ANDA1-AIR_1"	2025-10-16	14:16:12	264.96756	2.3901036	39.6514	55.001	27.9768	39.7714	0.000540273	37.6593	54.5005	-44.9	0.0446561	24.2115	238
DATA	1760624173	380818843	195342	0	"ANDA1-AIR_1"	2025-10-16	14:16:13	252.02689	2.2321343	39.6501	55.001	27.9768	39.7714	0.0005397	37.663	54.5005	-9.9	0.0446561	24.2126	 28
